School,Conference,Player Name,Class/Year,Total Minutes Played,Games Played,Games Started,Nationality,Hometown,Country,Source Stats URL,Source Roster URL,Data Confidence,Notes,Position,Estimated Graduation
Columbia International University,Appalachian Athletic Conference,Hailey Resetar,Jr.,1510,20,20,USA,"Stuart, Fla.",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Goalkeeper,2028
Columbia International University,Appalachian Athletic Conference,Alexa Thoman,Jr.,1185,20,18,USA,"Kernersville, N.C",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Columbia International University,Appalachian Athletic Conference,Sydney Thoman,Jr.,678,17,1,USA,"Kernersville, N.C",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Defender,2028
Columbia International University,Appalachian Athletic Conference,Annabella Vuelta,Fr.,144,5,0,USA,"Durham, N.C.",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Columbia International University,Appalachian Athletic Conference,Reagan Worsley,Fr.,57,4,0,USA,"Toccoa, Ga..",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Columbia International University,Appalachian Athletic Conference,JoJo Croxton,Fr.,,,,USA,"Anderson, S.C",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Defender,2030
Columbia International University,Appalachian Athletic Conference,Olivia Young,Sr.,,,,USA,"Huntingtown, Md.",,https://ciurams.com/sports/womens-soccer/stats/2025,https://ciurams.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Johnson University,Appalachian Athletic Conference,Ella Murr,Junior,,2,,USA,"Alcoa, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Goalkeeper,2028
Johnson University,Appalachian Athletic Conference,Brenna Benke,Senior,,16,15,USA,"Waynesburg, PA",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2027
Johnson University,Appalachian Athletic Conference,Aubrey Felice,,,17,1,,,,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,"class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.; No position data published by school (verified: roster table, player cards, bio pages, and stats pages all checked); No class/year data published by school (verified: roster table, player cards, and bio pages all checked)",,
Johnson University,Appalachian Athletic Conference,Amy Johnson,Senior,,17,13,USA,"Tullahoma, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Forward,2027
Johnson University,Appalachian Athletic Conference,Nina Kotroba,Senior,,15,2,International,"Erlingen, Germany",Germany,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2027
Johnson University,Appalachian Athletic Conference,Kaitlyn Pope,Senior,,17,17,USA,"Chattanooga, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Goalkeeper,2027
Johnson University,Appalachian Athletic Conference,Abigayle Royer,Freshman,,6,,USA,"Pleasant plains, IL",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2030
Johnson University,Appalachian Athletic Conference,Allie Townsend,Senior,,17,17,USA,"Kingston, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2027
Johnson University,Appalachian Athletic Conference,Lexi Hatch,Senior,,17,17,USA,"Stansbury Park, UT",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2027
Johnson University,Appalachian Athletic Conference,Miley Crow,Freshman,,7,0,USA,"New Berlin, IL",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2030
Johnson University,Appalachian Athletic Conference,Sarah Guffey,Senior,,17,2,USA,"Southside, AL",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Forward,2027
Johnson University,Appalachian Athletic Conference,Hanna Michel,Senior,,16,2,International,"Regensburg, Germany",Germany,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2027
Johnson University,Appalachian Athletic Conference,Brooke Miller,Freshman,,4,0,USA,Arden NC,,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2030
Johnson University,Appalachian Athletic Conference,Emilia Daugherty,Senior,,17,17,USA,"Knoxville, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2027
Johnson University,Appalachian Athletic Conference,Mia Wiest,,,4,0,,,,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,"class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.; No position data published by school (verified: roster table, player cards, bio pages, and stats pages all checked); No class/year data published by school (verified: roster table, player cards, and bio pages all checked)",,
Johnson University,Appalachian Athletic Conference,Jayden Boyer,Freshman,,17,0,USA,"Orange County , CA",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2030
Johnson University,Appalachian Athletic Conference,Ella Keene,Junior,,17,16,USA,"Gadsden, AL",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2028
Johnson University,Appalachian Athletic Conference,Campbell Blair,Sophomore,,17,0,USA,"Flagstaff, AZ",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Forward,2029
Johnson University,Appalachian Athletic Conference,Johanna Beil,Sophomore,,17,0,International,"Ratshausen, Baden Württemberg, Germany",Germany,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Forward,2029
Johnson University,Appalachian Athletic Conference,Ainsley Ballard,Junior,,17,15,USA,"Dandridge, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2028
Johnson University,Appalachian Athletic Conference,Annabel Reiche,Junior,,17,17,USA,"Powell, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2028
Johnson University,Appalachian Athletic Conference,Ciarrah Turner,Sophomore,,17,4,USA,"Knoxville, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2029
Johnson University,Appalachian Athletic Conference,Jordan Wilstermann,Freshman,,12,1,USA,"Franklin, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Defender,2030
Johnson University,Appalachian Athletic Conference,Lanie Willis,Junior,,17,15,USA,"Gunterville, AL",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2028
Johnson University,Appalachian Athletic Conference,Asia Holabeck,Sophomore,,6,0,USA,"Winston-Salem, NC",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Forward,2029
Johnson University,Appalachian Athletic Conference,Olivia Vanns,Freshman,,6,0,USA,"Brentwood, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2030
Johnson University,Appalachian Athletic Conference,Brianna Houser,Junior,,17,15,USA,"Cumberland Gap, TN",,,https://johnsonroyals.com/sports/wsoc/2025-26/roster,High,class year sourced from CURRENT roster page (no Fall 2025 archive found) -- may be off by one academic year for returners; verify manually.,Midfielder,2028
Milligan University,Appalachian Athletic Conference,Lauren Hawkley,Jr.,1275,19,17,International,"Surrey, Great Britain",United Kingdom,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Milligan University,Appalachian Athletic Conference,Natalie Roper,Jr.,1431,19,18,USA,"Escondido, Calif.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Milligan University,Appalachian Athletic Conference,Halle Steele,So.,954,16,14,USA,"Allendale, Mich.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Milligan University,Appalachian Athletic Conference,Bianca Vacirca,Fr.,905,19,12,International,"Franfurt, Germany",Germany,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2030
Milligan University,Appalachian Athletic Conference,Diane Maillis,So.,425,13,4,International,"Adelaide, Bahamas",Bahamas,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Milligan University,Appalachian Athletic Conference,Destini Martinez,Jr.,668,19,2,USA,"Columbia, Tenn.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2028
Milligan University,Appalachian Athletic Conference,Katelyn Penner,Gr.,1343,19,15,USA,"Beaverton, Ore.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2026
Milligan University,Appalachian Athletic Conference,Kelsey Miller,Sr.,886,19,7,USA,"Knoxville, Tenn.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2027
Milligan University,Appalachian Athletic Conference,Alara Tyrer,So.,524,16,4,International,"Surrey, Great Britain",United Kingdom,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2029
Milligan University,Appalachian Athletic Conference,McKenna Rook,Sr.,129,4,1,USA,"Knoxville, Tenn.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Milligan University,Appalachian Athletic Conference,Nikki Shirley,Sr.,968,19,8,USA,"Clermont, Fla.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Defender,2027
Milligan University,Appalachian Athletic Conference,Lucy Knowles,Jr.,1013,19,14,International,"Staffordshire, Great Britain",United Kingdom,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Midfielder,2028
Milligan University,Appalachian Athletic Conference,Kara McDaniel,Sr.,655,13,7,USA,"Winchester, Tenn.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Forward,2027
Milligan University,Appalachian Athletic Conference,Skyler Miller,Sr.,918,15,12,USA,"Starkville, Miss.",,https://milliganbuffs.com/sports/womens-soccer/stats/2025,https://milliganbuffs.com/sports/womens-soccer/roster/2025,High,,Defender,2027
