school_id,name,division,conference,conf_tier,2022_W,2022_L,2022_D,2023_W,2023_L,2023_D,2024_W,2024_L,2024_D,2025_W,2025_L,2025_D,2022_ps,2023_ps,2024_ps,2025_ps
mount_mercy_university,Mount Mercy University,NAIA,Heart of America Athletic Conference,naiat1,4,10,1,3,11,2,2,9,5,7,9,2,,,,
mount_vernon_nazarene_university,Mount Vernon Nazarene University,NAIA,Crossroads League,naiat1,6,10,3,8,7,3,6,7,4,8,8,2,,,,
nelson_university,Nelson University,NAIA,Sooner Athletic Conference,naiat1,4,12,2,12,8,1,10,9,0,8,8,3,,,,
new_college_of_florida,New College of Florida,NAIA,Sun Conference,naiat1,,,,4,8,2,4,7,1,2,13,1,,,,
north_american_university,North American University,NAIA,Red River Athletic Conference,naiat1,0,5,1,,,,3,14,2,1,16,1,,,,
northwest_university,Northwest University,NAIA,Cascade Collegiate Conference,naiat1,17,2,2,11,7,3,5,4,5,9,7,3,,,,
northwestern_college_iowa,Northwestern College (Iowa),NAIA,Great Plains Athletic Conference,naiat1,6,11,1,6,10,1,4,13,1,7,8,2,,,,
oakland_city_university,Oakland City University,NAIA,River States Conference,naiat1,10,6,4,,,,15,5,0,16,3,2,,,,
oakwood_university,Oakwood University,NAIA,HBCU Athletic Conference,naiat1,,,,,,,,,,1,7,1,,,,
oklahoma_city_university,Oklahoma City University,NAIA,Sooner Athletic Conference,naiat1,11,4,4,11,6,1,10,7,1,14,3,2,,,,
oklahoma_panhandle_state_university,Oklahoma Panhandle State University,NAIA,Sooner Athletic Conference,naiat1,2,11,2,,,,,,,6,7,2,,,,
oklahoma_wesleyan_university,Oklahoma Wesleyan University,NAIA,Kansas Collegiate Athletic Conference,naiat1,22,1,1,16,3,3,16,1,4,21,2,2,,,,
olivet_nazarene_university,Olivet Nazarene University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,15,6,1,12,5,4,9,6,7,9,1,6,,,,
oregon_institute_of_technology,Oregon Institute of Technology,NAIA,Cascade Collegiate Conference,naiat1,6,5,5,7,5,4,15,6,1,10,6,3,,,,
ottawa_university,Ottawa University,NAIA,Kansas Collegiate Athletic Conference,naiat1,5,7,6,7,6,7,3,9,5,5,8,5,,,,
ottawa_university_arizona,Ottawa University Arizona,NAIA,Great Southwest Athletic Conference,naiat1,12,4,2,13,4,2,8,8,3,,,,,,,
our_lady_of_the_lake_university,Our Lady of the Lake University,NAIA,Red River Athletic Conference,naiat1,8,4,7,9,5,2,8,7,2,12,5,2,,,,
pacific_union_college,Pacific Union College,NAIA,California Pacific Conference,naiat1,7,9,3,8,5,2,5,8,0,2,8,1,,,,
park_university,Park University,NAIA,Heart of America Athletic Conference,naiat1,6,8,3,9,6,1,5,9,2,9,5,3,,,,
park_university_gilbert,Park University Gilbert,NAIA,Great Southwest Athletic Conference,naiat1,5,10,2,6,7,3,5,10,3,5,9,4,,,,
paul_quinn_college,Paul Quinn College,NAIA,HBCU Athletic Conference,naiat1,,,,,,,0,11,2,6,9,1,,,,
point_university,Point University,NAIA,Southern States Athletic Conference,naiat1,5,10,3,1,13,4,6,9,3,11,7,1,,,,
reinhardt_university,Reinhardt University,NAIA,Appalachian Athletic Conference,naiat1,14,6,0,13,6,1,10,6,1,8,6,2,,,,
rio_grande_university_of,Rio Grande (University of),NAIA,River States Conference,naiat1,5,11,4,8,6,4,8,7,3,8,6,5,,,,
rochester_christian_university,Rochester Christian University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,,,,,,,6,7,6,7,8,4,,,,
rocky_mountain_college,Rocky Mountain College,NAIA,Cascade Collegiate Conference,naiat1,5,9,4,2,10,3,9,6,2,12,4,1,,,,
saint_ambrose_university,Saint Ambrose University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,13,4,3,,,,15,6,2,13,6,3,,,,
saint_mary_of_the_woods_college,Saint Mary-of-the-Woods College,NAIA,River States Conference,naiat1,4,7,3,5,7,5,2,10,5,1,15,1,,,,
saint_xavier_university,Saint Xavier University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,6,9,4,8,4,5,7,5,5,10,5,4,,,,
savannah_college_of_art_and_design,Savannah College of Art and Design,NAIA,Sun Conference,naiat1,14,5,1,17,2,2,20,1,2,9,6,4,,,champion,
shawnee_state_university,Shawnee State University,NAIA,River States Conference,naiat1,11,9,1,8,10,1,3,9,4,4,13,1,,,,
siena_heights_university,Siena Heights University,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,11,5,4,15,1,6,13,2,4,7,7,6,,,,
simpson_university,Simpson University,NAIA,California Pacific Conference,naiat1,6,7,5,8,6,4,5,7,3,6,6,3,,,,
soka_university_of_america,Soka University of America,NAIA,Great Southwest Athletic Conference,naiat1,3,12,2,5,9,3,9,5,1,9,4,5,,,,
southeastern_university_florida,Southeastern University (Florida),NAIA,Sun Conference,naiat1,14,4,2,11,5,3,7,7,2,13,3,3,,,,
southern_oregon_university,Southern Oregon University,NAIA,Cascade Collegiate Conference,naiat1,11,5,3,9,7,4,8,7,2,14,3,3,,,,
southwestern_christian_university,Southwestern Christian University,NAIA,Sooner Athletic Conference,naiat1,4,10,4,5,12,1,3,8,5,14,7,2,,,,
southwestern_college_kansas,Southwestern College (Kansas),NAIA,Kansas Collegiate Athletic Conference,naiat1,11,5,5,7,8,4,4,9,4,5,8,4,,,,
spartanburg_methodist_college,Spartanburg Methodist College,NAIA,Appalachian Athletic Conference,naiat1,,,,,,,10,5,1,6,9,4,,,,
spring_arbor_university,Spring Arbor University,NAIA,Crossroads League,naiat1,19,1,3,20,1,2,,,,10,5,6,champion,,,
st_thomas_university_florida,St. Thomas University (Florida),NAIA,Sun Conference,naiat1,7,7,3,13,5,2,7,4,5,10,4,5,,,,
stanton_university,Stanton University,NAIA,California Pacific Conference,naiat1,,,,,,,,,,6,8,1,,,,
stephens_college,Stephens College,NAIA,American Midwest Conference,naiat1,4,13,3,4,11,1,2,12,2,6,11,1,,,,
sterling_college_kansas,Sterling College (Kansas),NAIA,Kansas Collegiate Athletic Conference,naiat1,3,15,0,,,,3,14,0,2,15,1,,,,
tabor_college,Tabor College,NAIA,Kansas Collegiate Athletic Conference,naiat1,7,8,4,9,7,3,5,8,5,12,6,2,,,,
talladega_college,Talladega College,NAIA,HBCU Athletic Conference,naiat1,,,,4,9,1,5,7,1,9,5,0,,,,
taylor_university,Taylor University,NAIA,Crossroads League,naiat1,13,5,2,10,3,5,7,6,4,14,3,3,,,,
tennessee_wesleyan_university,Tennessee Wesleyan University,NAIA,Appalachian Athletic Conference,naiat1,13,5,0,16,3,1,15,2,3,15,3,0,,,,
texas_aandm_university_san_antonio,Texas A&M University-San Antonio,NAIA,Red River Athletic Conference,naiat1,9,4,3,,,,6,8,1,5,10,2,,,,
texas_aandm_university_texarkana,Texas A&M University-Texarkana,NAIA,Red River Athletic Conference,naiat1,17,2,1,16,3,1,13,4,1,12,5,2,,,,
texas_aandm_university_victoria,Texas A&M University-Victoria,NAIA,Red River Athletic Conference,naiat1,10,3,5,6,7,5,,,,8,5,5,,,,
texas_college,Texas College,NAIA,Red River Athletic Conference,naiat1,,,,,,,0,13,1,,,,,,,
texas_wesleyan_university,Texas Wesleyan University,NAIA,Sooner Athletic Conference,naiat1,6,11,0,7,9,1,4,11,3,3,11,2,,,,
the_evergreen_state_college,The Evergreen State College,NAIA,Cascade Collegiate Conference,naiat1,1,10,4,2,11,2,3,10,3,1,13,1,,,,
the_masters_university,The Master's University,NAIA,Great Southwest Athletic Conference,naiat1,5,8,5,8,5,3,15,5,1,15,4,3,,,,
thomas_university,Thomas University,NAIA,Southern States Athletic Conference,naiat1,9,5,4,11,7,1,10,8,1,8,10,1,,,,
tougaloo_college,Tougaloo College,NAIA,HBCU Athletic Conference,naiat1,,,,,,,,,,0,9,1,,,,
trinity_christian_college,Trinity Christian College,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,13,6,5,12,4,4,10,6,8,7,10,2,,,,
truett_mcconnell_university,Truett McConnell University,NAIA,Appalachian Athletic Conference,naiat1,17,3,1,18,3,2,16,2,3,19,2,2,,,,
union_commonwealth_university,Union Commonwealth University,NAIA,Appalachian Athletic Conference,naiat1,,,,,,,7,7,4,3,14,0,,,,
university_of_health_sciences_and_pharmacy_in_st_louis,University of Health Sciences and Pharmacy in St. Louis,NAIA,American Midwest Conference,naiat1,,,,,,,6,9,0,9,5,1,,,,
university_of_michigan_dearborn,University of Michigan-Dearborn,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,3,8,3,7,9,2,2,13,3,2,13,3,,,,
university_of_mobile,University of Mobile,NAIA,Southern States Athletic Conference,naiat1,8,7,2,7,7,4,9,6,3,11,6,1,,,,
university_of_northwestern_ohio,University of Northwestern Ohio,NAIA,Wolverine-Hoosier Athletic Conference,naiat1,8,9,2,14,6,3,14,4,4,,,,,,,
university_of_pikeville,University of Pikeville,NAIA,Appalachian Athletic Conference,naiat1,3,15,1,6,11,2,9,7,2,9,5,3,,,,
university_of_providence,University of Providence,NAIA,Cascade Collegiate Conference,naiat1,3,11,1,2,12,2,5,11,1,4,9,2,,,,
university_of_saint_francis_in,University of Saint Francis (IN),NAIA,Crossroads League,naiat1,4,10,4,3,11,4,9,6,4,8,9,1,,,,
university_of_saint_mary,University of Saint Mary,NAIA,Kansas Collegiate Athletic Conference,naiat1,6,11,1,8,4,5,10,8,1,7,5,7,,,,
university_of_science_and_arts_of_oklahoma,University of Science and Arts of Oklahoma,NAIA,Sooner Athletic Conference,naiat1,16,3,1,,,,18,3,1,13,4,5,,,,
university_of_st_francis_il,University of St. Francis (IL),NAIA,Chicagoland Collegiate Athletic Conference,naiat1,12,6,1,6,7,5,9,6,5,13,4,3,,,,
university_of_tennessee_southern,University of Tennessee Southern,NAIA,Southern States Athletic Conference,naiat1,16,5,3,16,5,3,19,3,1,11,6,2,,,,
university_of_the_cumberlands,University of the Cumberlands,NAIA,Mid-South Conference,naiat1,18,2,3,18,1,3,,,,17,5,3,,champion,,final
university_of_the_southwest,University of the Southwest,NAIA,Red River Athletic Conference,naiat1,7,6,2,7,8,3,6,8,2,3,13,1,,,,
viterbo_university,Viterbo University,NAIA,Chicagoland Collegiate Athletic Conference,naiat1,8,6,2,7,6,6,8,9,1,8,7,0,,,,
waldorf_university,Waldorf University,NAIA,Great Plains Athletic Conference,naiat1,4,9,3,2,11,3,0,17,1,2,14,1,,,,
walla_walla_university,Walla Walla University,NAIA,Cascade Collegiate Conference,naiat1,,,,,,,0,4,0,0,12,0,,,,
warner_pacific_university,Warner Pacific University,NAIA,Cascade Collegiate Conference,naiat1,6,9,3,5,10,2,5,11,2,3,12,2,,,,
warner_university,Warner University,NAIA,Sun Conference,naiat1,4,8,5,4,10,4,4,13,2,6,11,3,,,,
washington_adventist_university,Washington Adventist University,NAIA,Continental Athletic Conference,naiat1,2,9,2,5,6,0,3,5,0,,,,,,,
wayland_baptist_university,Wayland Baptist University,NAIA,Sooner Athletic Conference,naiat1,5,8,4,4,9,2,2,11,2,7,11,3,,,,
webber_international_university,Webber International University,NAIA,Sun Conference,naiat1,8,4,3,,,,3,8,2,4,9,2,,,,
west_virginia_university_institute_of_technology,West Virginia University Institute of Technology,NAIA,River States Conference,naiat1,1,16,1,4,13,1,6,5,6,12,5,3,,,,
westcliff_university,Westcliff University,NAIA,California Pacific Conference,naiat1,12,5,2,3,7,3,12,1,3,17,2,1,,,,
wiley_university,Wiley University,NAIA,HBCU Athletic Conference,naiat1,,,,,,,2,7,1,,,,,,,
william_carey_university,William Carey University,NAIA,Southern States Athletic Conference,naiat1,16,3,2,24,0,1,20,2,1,,,,,final,,
william_penn_university,William Penn University,NAIA,Heart of America Athletic Conference,naiat1,3,12,1,4,11,1,3,8,6,3,13,1,,,,
william_woods_university,William Woods University,NAIA,Heart of America Athletic Conference,naiat1,7,10,2,9,8,3,10,7,3,2,12,2,,,,
williams_baptist_university,Williams Baptist University,NAIA,American Midwest Conference,naiat1,3,13,1,0,14,1,4,13,0,,,,,,,
xavier_university_of_louisiana,Xavier University of Louisiana,NAIA,Red River Athletic Conference,naiat1,,,,13,6,0,14,6,2,12,3,4,,,,
york_university_nebraska,York University (Nebraska),NAIA,Kansas Collegiate Athletic Conference,naiat1,1,15,1,5,7,5,9,7,5,3,12,3,,,,
